source_artifact,source_csv_row,model_id,mask_id,cell_id,window_hours,polynomial_degree,kernel_id,held_sector,screening_valid,optimizer_success,branch_log_predictive_density,input_fold_any_parameter_at_boundary,parameter_index,parameter_name,parameter_value,lower_bound,upper_bound,nearest_boundary,distance_fraction,at_boundary,transformation,transformed_value,transformed_unit
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,1,mu_amplitude,-0.84935303602875845,-6,2,upper,0.35616912950359481,False,exp,0.42769154347966715,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,2,log_timescale_minutes,5.8861040314501558,1.3862943611198906,5.8861040314501558,upper,0,True,exp,360.00000000000006,minutes
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,3,delta_jitter_s37,-0.20018576248645423,-3,3,lower,0.46663570625225764,False,exp,0.81857867774293702,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,4,delta_jitter_s63,-0.35866904558079848,-3,3,lower,0.44022182573653357,False,exp,0.69860551968039042,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,5,delta_jitter_s64,-0.072664328367977232,-3,3,lower,0.4878892786053371,False,exp,0.92991292303099093,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,6,delta_jitter_s90,0.36800275759932854,-3,3,upper,0.43866620706677856,False,exp,1.4448460232748093,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,7,delta_jitter_s100,0.25982899943890708,-3,3,upper,0.45669516676018218,False,exp,1.2967083298540636,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,8,delta_amplitude_s37,0.44659085935467197,-3,3,upper,0.4255681901075547,False,exp,1.5629746919765599,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,9,delta_amplitude_s63,0.46329156396079019,-3,3,upper,0.42278473933986832,False,exp,1.5892966564979927,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,10,delta_amplitude_s64,-0.0066392550856762406,-3,3,lower,0.49889345748572062,False,exp,0.99338273607315086,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,11,delta_amplitude_s90,-0.74783288846278717,-3,3,lower,0.37536118525620216,False,exp,0.47339133375356818,multiplicative_ratio
outputs/faz6_loso_scores.csv,192,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,99,True,True,1869.1838425899421,True,12,delta_amplitude_s100,-0.15392198307287169,-3,3,lower,0.47434633615452143,False,exp,0.85733890534927115,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,0,mu_jitter,-1.4383005293680802,-6,2,upper,0.42978756617100999,False,exp,0.23733075279122126,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,1,mu_amplitude,-0.9998091033378832,-6,2,upper,0.37497613791723539,False,exp,0.36794967483229579,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,2,log_timescale_minutes,5.7144942538757846,1.3862943611198906,5.8861040314501558,upper,0.038137119155481056,False,exp,303.230806717571,minutes
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,3,delta_jitter_s37,-0.3040169294431106,-3,3,lower,0.44933051175948152,False,exp,0.73784837498276612,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,4,delta_jitter_s63,-0.46491859643090344,-3,3,lower,0.42251356726151612,False,exp,0.62818623971031606,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,5,delta_jitter_s64,-0.19650854450009475,-3,3,lower,0.46724857591665087,False,exp,0.8215943111525924,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,6,delta_jitter_s90,0.20932415282893241,-3,3,upper,0.46511264119517798,False,exp,1.2328445638196428,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,7,delta_jitter_s99,0.75006033799316107,-3,3,upper,0.37498994366780652,False,exp,2.1171277559989292,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,8,delta_amplitude_s37,0.46361178133113867,-3,3,upper,0.42273136977814357,False,exp,1.5898056583853137,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,9,delta_amplitude_s63,0.44699880134699543,-3,3,upper,0.42550019977550074,False,exp,1.5636124250565635,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,10,delta_amplitude_s64,-0.00081609217251571507,-3,3,lower,0.49986398463791404,False,exp,0.99918424074013268,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,11,delta_amplitude_s90,-0.73041722283128108,-3,3,lower,0.37826379619478651,False,exp,0.48170796859523191,multiplicative_ratio
outputs/faz6_loso_scores.csv,193,raw_valid::W26_P1,raw_valid,W26_P1,26,1,K3_sho,100,True,True,1849.7675158976149,False,12,delta_amplitude_s99,-0.18295456742952731,-3,3,lower,0.46950757209507876,False,exp,0.83280599139449296,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,0,mu_jitter,-1.0552828603041398,-6,2,upper,0.3819103575380175,False,exp,0.34809395141842692,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,1,delta_jitter_s63,0.3174156217400399,-3,3,upper,0.44709739637666002,False,exp,1.3735733402471269,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,2,delta_jitter_s64,-0.54609298409740825,-3,3,lower,0.40898450265043196,False,exp,0.57920837170911976,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,3,delta_jitter_s90,0.0045208484553912907,-3,3,upper,0.49924652525743479,False,exp,1.0045310829077603,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,4,delta_jitter_s99,-0.082816805428505419,-3,3,lower,0.48619719909524911,False,exp,0.9205197659987151,multiplicative_ratio
outputs/faz6_loso_scores.csv,194,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,37,True,True,1859.5469194768195,False,5,delta_jitter_s100,0.30449330688571941,-3,3,upper,0.44925111551904678,False,exp,1.3559377845776657,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,0,mu_jitter,-1.1375865093197417,-6,2,upper,0.39219831366496771,False,exp,0.32059183425750715,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,1,delta_jitter_s37,0.058737161085774744,-3,3,upper,0.49021047315237087,False,exp,1.0604964643658905,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,2,delta_jitter_s64,-0.49437714735380256,-3,3,lower,0.41760380877436626,False,exp,0.6099506984136368,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,3,delta_jitter_s90,0.074719811235448963,-3,3,upper,0.48754669812742518,False,exp,1.0775821821621632,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,4,delta_jitter_s99,-0.021566360280918562,-3,3,lower,0.49640560661984695,False,exp,0.97866453086104088,multiplicative_ratio
outputs/faz6_loso_scores.csv,195,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,63,True,True,2554.2283929735827,False,5,delta_jitter_s100,0.38102924124301918,-3,3,upper,0.43649512645949679,False,exp,1.4637904078349719,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,0,mu_jitter,-0.92995590511120241,-6,2,upper,0.36624448813890031,False,exp,0.39457110855716737,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,1,delta_jitter_s37,-0.10685509544138574,-3,3,lower,0.48219081742643571,False,exp,0.89865588289012999,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,2,delta_jitter_s63,0.19953970640140969,-3,3,upper,0.46674338226643175,False,exp,1.2208406836588594,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,3,delta_jitter_s90,-0.10357285159715379,-3,3,lower,0.48273785806714103,False,exp,0.90161033659618273,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,4,delta_jitter_s99,-0.17902710392677074,-3,3,lower,0.47016214934553818,False,exp,0.8360832379510742,multiplicative_ratio
outputs/faz6_loso_scores.csv,196,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,64,True,True,2836.4517131152302,False,5,delta_jitter_s100,0.18765895612656866,-3,3,upper,0.46872350731223861,False,exp,1.2064220023489263,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,0,mu_jitter,-1.0578968001322184,-6,2,upper,0.38223710001652733,False,exp,0.34718524294694347,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,1,delta_jitter_s37,-0.0039051834668218204,-3,3,lower,0.49934913608886305,False,exp,0.99610243184584335,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,2,delta_jitter_s63,0.31986708293273142,-3,3,upper,0.44668881951121148,False,exp,1.3769447327165498,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,3,delta_jitter_s64,-0.54438325228983397,-3,3,lower,0.40926945795169428,False,exp,0.58019950973410783,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,4,delta_jitter_s99,-0.080801075966255201,-3,3,lower,0.48653315400562414,False,exp,0.92237715618077198,multiplicative_ratio
outputs/faz6_loso_scores.csv,197,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,90,True,True,2787.991155857836,False,5,delta_jitter_s100,0.30692430387385133,-3,3,upper,0.44884594935435812,False,exp,1.3592380751209305,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,0,mu_jitter,-1.0368643347337243,-6,2,upper,0.37960804184171554,False,exp,0.35456473699917607,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,1,delta_jitter_s37,-0.020687630702314632,-3,3,lower,0.49655206154961423,False,exp,0.97952489028811573,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,2,delta_jitter_s63,0.30009488768889397,-3,3,upper,0.44998418538518431,False,exp,1.3499868986356234,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,3,delta_jitter_s64,-0.55788927296267754,-3,3,lower,0.40701845450622037,False,exp,0.57241600357590816,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,4,delta_jitter_s90,-0.011342780501110454,-3,3,lower,0.49810953658314827,False,exp,0.98872130629727861,multiplicative_ratio
outputs/faz6_loso_scores.csv,198,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,99,True,True,1874.6953745608223,False,5,delta_jitter_s100,0.28737501637889157,-3,3,upper,0.45210416393685143,False,exp,1.3329239880853359,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,0,mu_jitter,-1.1339967648814648,-6,2,upper,0.39174959561018308,False,exp,0.32174474510107492,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,1,delta_jitter_s37,0.055872183067644292,-3,3,upper,0.49068796948872601,False,exp,1.057462513483717,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,2,delta_jitter_s63,0.39132302748997799,-3,3,upper,0.43477949541833699,False,exp,1.4789361733002553,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,3,delta_jitter_s64,-0.49659777111401637,-3,3,lower,0.41723370481433059,False,exp,0.60859773017286789,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,4,delta_jitter_s90,0.071685670617780223,-3,3,upper,0.48805238823036995,False,exp,1.0743176013974176,multiplicative_ratio
outputs/faz6_loso_scores.csv,199,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K0_white,100,True,True,1850.1150119814697,False,5,delta_jitter_s99,-0.024084597492218664,-3,3,lower,0.49598590041796359,False,exp,0.97620312192858572,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,0,mu_jitter,-1.4088186444132669,-6,2,upper,0.42610233055165836,False,exp,0.24443187361536792,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,1,mu_amplitude,-1.0348388739704859,-6,2,upper,0.37935485924631074,False,exp,0.35528362175265843,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,2,log_timescale_minutes,5.8861040314501558,1.3862943611198906,5.8861040314501558,upper,0,True,exp,360.00000000000006,minutes
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,3,delta_jitter_s63,-0.10579939471471271,-3,3,lower,0.48236676754754787,False,exp,0.89960509551279544,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,4,delta_jitter_s64,-0.56149495418345896,-3,3,lower,0.40641750763609014,False,exp,0.570355770445374,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,5,delta_jitter_s90,0.12920220199674606,-3,3,upper,0.47846629966720894,False,exp,1.1379201906396825,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,6,delta_jitter_s99,0.040939077428257115,-3,3,upper,0.49317682042862382,False,exp,1.0417886351692429,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,7,delta_jitter_s100,0.49595876196260935,-3,3,upper,0.41734020633956509,False,exp,1.6420718406024915,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,8,delta_amplitude_s63,0.38806225767133451,-3,3,upper,0.43532295705477758,False,exp,1.4741215568067312,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,9,delta_amplitude_s64,-0.041710316532666339,-3,3,lower,0.49304828057788891,False,exp,0.95914758953163082,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,10,delta_amplitude_s90,-0.13224381308510902,-3,3,lower,0.47795936448581516,False,exp,0.8761273577226053,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,11,delta_amplitude_s99,-0.19185050118279098,-3,3,lower,0.46802491646953487,False,exp,0.82543026011557752,multiplicative_ratio
outputs/faz6_loso_scores.csv,200,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,37,True,True,1866.2280837889173,True,12,delta_amplitude_s100,-0.023555130215226591,-3,3,lower,0.49607414496412888,False,exp,0.97672012639373973,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,0,mu_jitter,-1.4334399473392003,-6,2,upper,0.42917999341740004,False,exp,0.23848712643097028,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,1,mu_amplitude,-1.0332465496953371,-6,2,upper,0.37915581871191717,False,exp,0.35584979913750653,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,2,log_timescale_minutes,5.8861040314501558,1.3862943611198906,5.8861040314501558,upper,0,True,exp,360.00000000000006,minutes
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,3,delta_jitter_s37,-0.17041052314458208,-3,3,lower,0.47159824614256962,False,exp,0.8433185437442744,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,4,delta_jitter_s64,-0.54783484267190885,-3,3,lower,0.40869419288801517,False,exp,0.57820035081022592,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,5,delta_jitter_s90,0.1461920475150188,-3,3,upper,0.47563465874749689,False,exp,1.1574184460444652,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,6,delta_jitter_s99,0.05387613488993024,-3,3,upper,0.49102064418501162,False,exp,1.0553538725352436,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,7,delta_jitter_s100,0.51746583877153951,-3,3,upper,0.41375569353807679,False,exp,1.6777705168525885,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,8,delta_amplitude_s37,0.39145942098208841,-3,3,upper,0.43475676316965189,False,exp,1.4791379043266271,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,9,delta_amplitude_s64,-0.042979576801880651,-3,3,lower,0.49283673719968651,False,exp,0.95793095388090799,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,10,delta_amplitude_s90,-0.1326754426416899,-3,3,lower,0.47788742622638503,False,exp,0.87574927686099024,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,11,delta_amplitude_s99,-0.1918791707283436,-3,3,lower,0.46802013821194272,False,exp,0.82540659574435959,multiplicative_ratio
outputs/faz6_loso_scores.csv,201,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,63,True,True,2580.621510727201,True,12,delta_amplitude_s100,-0.024370576110241314,-3,3,lower,0.49593823731495973,False,exp,0.97592398862384799,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,0,mu_jitter,-1.2953282539300315,-6,2,upper,0.41191603174125391,False,exp,0.27380797103577248,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,1,mu_amplitude,-0.91780021877046591,-6,2,upper,0.36472502734630824,False,exp,0.39939666072240404,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,2,log_timescale_minutes,5.8861040314501558,1.3862943611198906,5.8861040314501558,upper,0,True,exp,360.00000000000006,minutes
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,3,delta_jitter_s37,-0.24241215872767835,-3,3,lower,0.45959797354538695,False,exp,0.78473267646801081,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,4,delta_jitter_s63,-0.1703136026621215,-3,3,lower,0.47161439955631307,False,exp,0.8434002825454201,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,5,delta_jitter_s90,0.044746217205644423,-3,3,upper,0.49254229713239256,False,exp,1.045762429717688,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,6,delta_jitter_s99,-0.027545046143087445,-3,3,lower,0.49540915897615206,False,exp,0.97283085928833946,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,7,delta_jitter_s100,0.3943385243457348,-3,3,upper,0.43427691260904422,False,exp,1.4834026315916335,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,8,delta_amplitude_s37,0.3088909762364912,-3,3,upper,0.44851817062725147,False,exp,1.3619138814322218,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,9,delta_amplitude_s63,0.2812703355243989,-3,3,upper,0.45312161074593349,False,exp,1.3248116991955734,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,10,delta_amplitude_s90,-0.21848747397423118,-3,3,lower,0.46358542100429484,False,exp,0.80373354696872346,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,11,delta_amplitude_s99,-0.26107485067570207,-3,3,lower,0.45648752488738298,False,exp,0.7702232657255087,multiplicative_ratio
outputs/faz6_loso_scores.csv,202,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,64,True,True,2848.5613788327846,True,12,delta_amplitude_s100,-0.11160866077378345,-3,3,lower,0.48139855653770275,False,exp,0.89439420055704721,multiplicative_ratio
outputs/faz6_loso_scores.csv,203,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,90,True,True,2790.1981112482922,True,0,mu_jitter,-1.5256268545025422,-6,2,upper,0.4407033568128178,False,exp,0.21748468287367986,multiplicative_ratio
outputs/faz6_loso_scores.csv,203,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,90,True,True,2790.1981112482922,True,1,mu_amplitude,-0.8899860245534108,-6,2,upper,0.36124825306917635,False,exp,0.41066149188998802,multiplicative_ratio
outputs/faz6_loso_scores.csv,203,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,90,True,True,2790.1981112482922,True,2,log_timescale_minutes,5.8861040314501558,1.3862943611198906,5.8861040314501558,upper,0,True,exp,360.00000000000006,minutes
outputs/faz6_loso_scores.csv,203,raw_valid::W13_P0,raw_valid,W13_P0,13,0,K1_ou,90,True,True,2790.1981112482922,True,3,delta_jitter_s37,-0.14136927719081233,-3,3,lower,0.47643845380153133,False,exp,0.86816865761315731,multiplicative_ratio
