source_id,ra,dec,separation_arcsec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,astrometric_excess_noise,duplicated_source,non_single_star,is_target_match,delta_g_mag,flux_ratio_vs_target,max_depth_if_fully_eclipsed_ppm,max_depth_if_50pct_eclipsed_ppm,can_mimic_full_eclipse,can_mimic_50pct_eclipse,delta_ra_arcsec,delta_dec_arcsec
5347362037341440000,166.63546526885995,-53.743781702211905,42.56363003355271,0.44704562466808123,0.046935294,-7.539656237696345,0.056359522,0.7221594782217677,0.047127828,16.547497,17.019001,15.919395,0.99610424,0.0,False,0,False,7.717368,0.0008185643,817.894775390625,408.9473876953125,False,False,-2.567758446178168,-42.48612796285727
5347373788361825280,166.61689539809305,-53.72924543294977,43.25128667082847,-0.019393389168714248,0.8140457,-14.89670897035355,1.0995961,7.147775940942475,1.1062944,20.556313,21.684248,19.473408,1.0484331,2.1306527,False,0,False,11.726184,2.0395128e-05,20.394710540771484,10.197355270385742,False,False,-42.114669794689895,9.84444138083802
5347362449645097728,166.65571239917247,-53.72769997135537,43.38165572124748,0.474879069863854,0.25437805,-6.762252053528445,0.31572112,0.7951721262816827,0.26055327,19.37825,19.984665,18.682196,1.0203416,0.4395625,False,0,False,10.548121,6.036028e-05,60.35663604736328,30.17831802368164,False,False,40.5510913068662,15.408103120665828
5347373685279407616,166.61997259355533,-53.73898300204502,43.588834848266025,0.15681743572845158,0.42221594,-10.386309706372185,0.5109974,5.846076277671592,0.4478325,20.02439,20.988731,19.117159,1.012207,0.0,False,0,False,11.194261,3.3288597e-05,33.28749084472656,16.64374542236328,False,False,-35.56138907041837,-25.210807362063292
5347362449645112960,166.65070868076924,-53.722637465271426,45.00109729900887,-0.2096170661162356,0.26953515,-5.4259327314379,0.3281026,1.0653444791462336,0.27199125,19.395533,20.06482,18.604065,0.97372866,0.0,False,0,False,10.565404,5.9407124e-05,59.40359878540039,29.701799392700195,False,False,29.895033944408347,33.63312502286817
5347362037328150528,166.6493607810997,-53.74213608209805,45.463390438925636,-0.5139394087927169,0.5339423,-4.291619497054808,0.66121614,0.7293791732128703,0.5592123,20.24051,20.763369,19.784376,1.0159614,0.6340338,False,0,False,11.410382,2.7280154e-05,27.279409408569336,13.639704704284668,False,False,27.024509458391794,-36.561895552978285
5347373788358668544,166.6157622528262,-53.72910710360661,45.71466360935155,-0.1267485752536066,0.4413698,-4.131908631788885,0.52824306,1.8456629924227161,0.4559894,20.031559,20.4424,19.467981,1.0073195,0.0,False,0,False,11.20143,3.306951e-05,33.06842041015625,16.534210205078125,False,False,-44.527847353980974,10.342427016209399
5347373822721913856,166.6250255041123,-53.721304931890494,45.73956966147136,,,,,,,21.06652,21.085978,20.317234,,0.0,False,0,False,12.236392,1.2748028e-05,12.747864723205566,6.373932361602783,False,False,-24.800570734264237,38.43024519422329
5347362067391075200,166.63294120567505,-53.71923495904643,46.56482571788661,-0.1406949018480243,0.1486198,-6.725522151217503,0.17899013,1.4262365974409268,0.14552405,18.55104,19.024235,17.93546,1.016488,0.05092988,False,0,False,9.720912,0.00012931092,129.29420471191406,64.64710235595703,False,False,-7.943073345458544,45.882147432845954
5347373788358687872,166.61723550292672,-53.72597472022716,46.69892042287065,4.053103219117147,1.2171814,-8.823611778659883,1.7025594,-1.747259176270175,1.5305797,20.74113,20.596003,19.827536,1.0908887,2.1992705,False,0,False,11.911002,1.7202796e-05,17.20250129699707,8.601250648498535,False,False,-41.39037311674735,21.61900718223535
5347362449645112832,166.6424581415928,-53.71931902916808,47.21682274496137,0.7269804341130253,0.42857066,-6.507840628898631,0.5123417,2.4058031702555476,0.41444272,19.970348,20.64866,19.203264,1.0284997,1.1187557,False,0,False,11.14022,3.498742e-05,34.98619842529297,17.493099212646484,False,False,12.324457095303151,45.579494994899505
5347373784060216448,166.61453249984737,-53.73399807145769,47.702113454550876,0.1423782001641964,0.11829093,-6.625252888483915,0.13981105,1.8221992147037112,0.11809751,18.230814,18.835537,17.505829,0.9683192,0.0,False,0,False,9.400685,0.00017367041,173.64024353027344,86.82012176513672,False,False,-47.14676337360603,-7.265057247687423
5347362037328105856,166.6370988150513,-53.745285657001084,47.909026321342786,0.377013404067328,0.45496276,-5.273696947374392,0.5628267,2.593184863236657,0.4775213,20.13744,20.841795,19.652847,1.0105499,0.0,False,0,False,11.307311,2.9996845e-05,29.99594497680664,14.99797248840332,False,False,0.9110867878155071,-47.900365203901174
5347362002971579776,166.65835576920628,-53.73566033912371,48.04156906770118,-0.8350045045004386,1.116972,-5.904827793476682,1.5355693,1.4521311290468657,1.5003893,20.85245,20.796682,20.154179,1.1352434,2.0421424,False,0,False,12.022321,1.5526426e-05,15.526185989379883,7.763092994689941,False,False,46.18048537754043,-13.249220845361265
5347373788371975296,166.61702793131408,-53.72530364778819,48.248361855826055,0.17804736195173732,0.04579751,-5.654613567366677,0.05385817,2.497961365749739,0.04600934,16.526249,16.829222,16.064726,1.0118272,0.0,False,0,False,7.6961203,0.0008347414,834.0452270507812,417.0226135253906,False,False,-41.83242337473543,24.03486796252423
5347373788361824128,166.6138151963436,-53.73182237862683,48.67775125298283,,,,,,,20.877363,22.090153,19.769209,,5.2718353,False,0,False,12.047235,1.517421e-05,15.173979759216309,7.586989879608154,False,False,-48.674352791397695,0.567436943410371
5347362037341451008,166.65182536569975,-53.742439704067635,49.59023700999072,,,,,,,20.577496,,,,0.0,False,0,False,11.747367,2.0001062e-05,20.000661849975586,10.000330924987793,False,False,32.273157115290104,-37.65493464348708
5347362380928703616,166.6595339085273,-53.72915460233178,49.74216657094898,0.6521301327883495,1.1005512,-3.9736332238267806,1.7577707,0.8252521897802249,2.185011,20.81606,21.282396,20.380304,1.0689695,0.866375,False,0,False,11.98593,1.605565e-05,16.055391311645508,8.027695655822754,False,False,48.68948352131579,10.171431605584758
5347373822732304768,166.62718059418722,-53.719267316808946,50.031039273329036,1.386837530619173,1.157787,-6.5211818933564745,1.8439739,0.6783740488700611,1.0928777,20.771685,21.365856,20.15883,0.90302914,0.0,False,0,False,11.941556,1.6725446e-05,16.725168228149414,8.362584114074707,False,False,-20.21103119406862,45.76565948779603
5347362037328154752,166.65202726391024,-53.74262851667064,50.38620475957439,0.3539434735044227,0.06734275,-9.188404536311394,0.08421757,2.323619546489318,0.07017017,17.30245,17.709913,16.63846,0.95713335,0.0,False,0,False,8.4723215,0.00040838646,408.2197265625,204.10986328125,False,False,32.70312513886739,-38.33466001431134
5347362445346593920,166.6513566003842,-53.72091606050959,50.644030086482545,0.4229902828017581,0.13825656,-10.545942254689026,0.16447349,2.9152130742804547,0.13470504,18.366705,18.97766,17.629265,1.0773038,0.26547855,False,0,False,9.536576,0.00015323906,153.21559143066406,76.60779571533203,False,False,31.274861509983374,39.83018216548544
